country,year,primary_energy_consumption,renewables_consumption,fossil_fuel_consumption
United Kingdom,1969,2498.73,9.628,2406.459
United Kingdom,1970,2551.043,13.413,2463.821
United Kingdom,1971,2503.85,9.974,2415.708
United Kingdom,1972,2540.698,9.974,2447.364
United Kingdom,1973,2667.083,11.349,2576.292
United Kingdom,1974,2533.179,12.038,2425.753
United Kingdom,1975,2388.249,11.349,2290.816
United Kingdom,1976,2437.358,13.413,2321.355
United Kingdom,1977,2482.948,11.692,2357.696
United Kingdom,1978,2497.193,12.038,2379.531
United Kingdom,1979,2614.039,12.724,2492.615
United Kingdom,1980,2381.125,11.692,2264.38
United Kingdom,1981,2315.192,13.067,2194.387
United Kingdom,1982,2285.169,13.413,2146.985
United Kingdom,1983,2294.409,13.413,2139.325
United Kingdom,1984,2293.416,13.416,2126.834
United Kingdom,1985,2390.726,11.696,2205.673
United Kingdom,1986,2457.055,14.103,2275.315
United Kingdom,1987,2452.936,12.38,2283.817
United Kingdom,1988,2485.687,14.447,2291.183
United Kingdom,1989,2488.692,14.126,2271.02
United Kingdom,1990,2508.393,17.06,2304.77
United Kingdom,1991,2561.217,15.635,2345.415
United Kingdom,1992,2545.327,18.899,2308.487
United Kingdom,1993,2574.725,17.19,2303.994
United Kingdom,1994,2543.823,20.996,2272.325
United Kingdom,1995,2552.545,20.155,2279.953
United Kingdom,1996,2676.295,17.245,2390.419
United Kingdom,1997,2629.999,21.707,2329.802
United Kingdom,1998,2651.618,26.199,2343.126
United Kingdom,1999,2639.219,29.24,2340.038
United Kingdom,2000,2664.116,30.23,2392.519
United Kingdom,2001,2691.806,29.2,2408.626
United Kingdom,2002,2630.84,33.892,2350.893
United Kingdom,2003,2668.734,33.002,2388.923
United Kingdom,2004,2690.652,43.238,2426.199
United Kingdom,2005,2712.683,52.324,2436.095
United Kingdom,2006,2678.337,56.832,2415.492
United Kingdom,2007,2604.192,63.1,2370.072
United Kingdom,2008,2558.816,74.481,2342.806
United Kingdom,2009,2429.637,86.232,2158.232
United Kingdom,2010,2481.12,91.09,2224.524
United Kingdom,2011,2341.73,115.238,2043.888
United Kingdom,2012,2379.26,130.1,2063.913
United Kingdom,2013,2376.717,165.329,2026.73
United Kingdom,2014,2246.046,199.261,1881.063
United Kingdom,2015,2281.359,249.922,1849.654
United Kingdom,2016,2243.545,248.655,1810.635
United Kingdom,2017,2249.076,290.906,1778.548
United Kingdom,2018,2246.802,325.479,1756.137
United Kingdom,2019,2199.069,355.546,1701.406
United Kingdom,2020,1971.188,393.045,1451.432
United Kingdom,2021,1990.958,360.567,1515.129
United Kingdom,2022,2018.845,395.973,1503.479
United Kingdom,2023,1930.593,396.169,1432.85
United States,1965,14439.7,630.852,13797.927
United States,1966,15247.363,636.029,14594.848
United States,1967,15778.539,716.695,15038.979
United States,1968,16719.385,724.112,15957.852
United States,1969,17583.422,808.64,16733.182
United States,1970,18205.84,801.203,17339.508
United States,1971,18589.008,857.785,17617.41
United States,1972,19514.082,883.217,18469.301
United States,1973,20339.793,885.749,19204.703
United States,1974,19842.607,972.856,18529.32
United States,1975,19319.48,967.322,17836.91
United States,1976,20376.508,927.683,18878.027
United States,1977,20895.646,741.652,19404.641
United States,1978,21359.291,924.338,19609.375
United States,1979,21584.4,926.274,19896.016
United States,1980,20751.957,917.075,19084.836
United States,1981,20138.094,873.338,18450.318
United States,1982,19318.139,1015.499,17458.037
United States,1983,19250.529,1094.357,17279.002
United States,1984,20235.688,1079.445,18177.648
United States,1985,20184.246,961.936,18076.279
United States,1986,20371.605,997.901,18137.031
United States,1987,21055.266,887.461,18807.977
United States,1988,22014.584,806.846,19633.744
United States,1989,22546.822,969.918,19995.797
United States,1990,22609.195,1068.089,19818.102
United States,1991,22579.719,1066.569,19683.504
United States,1992,22913.109,976.22,20088.693
United States,1993,23396.385,1069.254,20504.277
United States,1994,23824.129,1013.514,20897.713
United States,1995,24343.418,1159.149,21172.914
United States,1996,25165.373,1262.743,21887.312
United States,1997,25354.094,1296.722,22179.703
United States,1998,25513.361,1198.005,22303.105
United States,1999,25965.076,1190.098,22599.785
United States,2000,26546.236,1069.079,23225.385
United States,2001,25918.355,886.572,22750.32
United States,2002,26297.27,1055.992,22941.4
United States,2003,26383.084,1102.699,23043.092
United States,2004,26899.117,1103.206,23500.695
United States,2005,26912.564,1135.401,23515.395
United States,2006,26699.963,1249.168,23188.213
United States,2007,27066.711,1183.502,23579.912
United States,2008,26407.25,1321.477,22797.396
United States,2009,25110.525,1456.122,21400.898
United States,2010,25953.547,1515.733,22175.387
United States,2011,25729.088,1774.409,21752.76
United States,2012,25047.367,1724.88,21191.723
United States,2013,25728.627,1835.576,21720.932
United States,2014,25995.912,1888.077,21926.422
United States,2015,25747.426,1922.98,21655.984
United States,2016,25727.051,2131.185,21417.207
United States,2017,25823.844,2344.897,21315.105
United States,2018,26768.986,2399.24,22212.854
United States,2019,26578.494,2475.22,21948.141
United States,2020,24622.646,2590.245,19936.998
United States,2021,25956.828,2726.014,21170.129
United States,2022,26504.305,2993.056,21479.43
United States,2023,26189.199,3052.563,21102.203
Upper-middle-income countries,1965,10438.515,457.059,9976.176
Upper-middle-income countries,1966,11127.599,504.923,10616.818
Upper-middle-income countries,1967,11425.459,498.013,10921.05
Upper-middle-income countries,1968,11914.199,571.568,11333.741
Upper-middle-income countries,1969,12762.082,620.127,12131.647
Upper-middle-income countries,1970,13862.687,690.297,13159.938
Upper-middle-income countries,1971,14902.677,718.381,14169.008
Upper-middle-income countries,1972,15814.21,753.361,15032.946
Upper-middle-income countries,1973,16766.252,796.308,15929.338
Upper-middle-income countries,1974,17655.094,882.535,16706.092
Upper-middle-income countries,1975,18787.951,906.278,17786.086
Upper-middle-income countries,1976,19700.203,990.095,18580.395
Upper-middle-income countries,1977,20871.742,1082.008,19623.592
Upper-middle-income countries,1978,22099.256,1172.882,20752.523
Upper-middle-income countries,1979,22936.404,1275.106,21466.957
Upper-middle-income countries,1980,23562.553,1391.93,21936.73
Upper-middle-income countries,1981,23997.93,1461.482,22255.465
Upper-middle-income countries,1982,24796.939,1505.562,22971.107
Upper-middle-income countries,1983,25523.16,1600.274,23562.188
Upper-middle-income countries,1984,26774.744,1764.712,24536.898
Upper-middle-income countries,1985,23718.023,1742.823,21615.092
Upper-middle-income countries,1986,24574.805,1807.172,22393.223
Upper-middle-income countries,1987,25712.695,1883.329,23401.631
Upper-middle-income countries,1988,26783.457,1991.598,24315.887
Upper-middle-income countries,1989,27360.691,2026.28,24853.891
Upper-middle-income countries,1990,27581.256,2110.61,25033.969
Upper-middle-income countries,1991,27937.008,2159.761,25333.77
Upper-middle-income countries,1992,28274.168,2239.517,25598.559
Upper-middle-income countries,1993,28483.826,2409.375,25632.971
Upper-middle-income countries,1994,28612.135,2512.143,25672.898
Upper-middle-income countries,1995,28797.625,2668.976,25677.387
Upper-middle-income countries,1996,29488.838,2667.188,26336.227
Upper-middle-income countries,1997,29585.641,2729.744,26358.764
Upper-middle-income countries,1998,29543.771,2786.772,26279.188
Upper-middle-income countries,1999,30035.363,2795.252,26710.746
Upper-middle-income countries,2000,31123.891,2935.156,27623.83
Upper-middle-income countries,2001,32031.521,2993.37,28432.77
Upper-middle-income countries,2002,33323.055,3066.462,29616.945
Upper-middle-income countries,2003,36182.387,3076.08,32396.51
Upper-middle-income countries,2004,39725.801,3447.305,35576.047
Upper-middle-income countries,2005,42661.27,3642.203,38304.625
Upper-middle-income countries,2006,45546.965,3850.022,40951.156
Upper-middle-income countries,2007,48205.031,4070.961,43379.281
Upper-middle-income countries,2008,49710.469,4562.163,44362.508
Upper-middle-income countries,2009,50367.715,4622.095,44959.52
Upper-middle-income countries,2010,53312.188,5081.229,47427.816
Upper-middle-income countries,2011,56549.184,5174.831,50523.262
Upper-middle-income countries,2012,58551.512,5718.341,51949.59
Upper-middle-income countries,2013,59745.57,6020.934,52820.418
Upper-middle-income countries,2014,60937.973,6522.237,53442.938
Upper-middle-income countries,2015,61171.875,6849.499,53216.816
Upper-middle-income countries,2016,61821.645,7345.732,53254.902
Upper-middle-income countries,2017,63656.918,7820.06,54525.016
Upper-middle-income countries,2018,65905.977,8493.628,55982.008
Upper-middle-income countries,2019,67898.992,9179.563,57142.93
Upper-middle-income countries,2020,67782.734,9706.12,56453.059
Upper-middle-income countries,2021,71423.508,10448.078,59214.469
Upper-middle-income countries,2022,73540.633,11313.964,60461.398
Upper-middle-income countries,2023,76803.555,12026.475,62970.43
Uzbekistan,1985,466.061,16.061,450.0
Uzbekistan,1986,457.333,13.656,443.677
Uzbekistan,1987,476.599,20.02,456.578
Uzbekistan,1988,479.795,21.183,458.611
Uzbekistan,1989,496.505,16.27,480.235
Uzbekistan,1990,519.68,19.658,500.022
Uzbekistan,1991,512.175,17.834,494.341
Uzbekistan,1992,485.564,18.573,466.991
Uzbekistan,1993,506.128,21.758,484.37
Uzbekistan,1994,500.608,21.16,479.447
Uzbekistan,1995,506.948,18.298,488.651
Uzbekistan,1996,522.136,19.294,502.842
Uzbekistan,1997,518.003,17.083,500.921
Uzbekistan,1998,518.166,17.026,501.14
Uzbekistan,1999,581.169,16.831,564.338
Uzbekistan,2000,594.814,17.384,577.43
Uzbekistan,2001,596.154,17.677,578.477
Uzbekistan,2002,611.154,18.056,593.098
Uzbekistan,2003,553.156,20.75,532.406
Uzbekistan,2004,555.847,18.712,537.135
Uzbekistan,2005,561.673,19.688,541.985
Uzbekistan,2006,524.778,16.645,508.133
Uzbekistan,2007,557.18,18.258,538.922
Uzbekistan,2008,523.792,12.325,511.467
Uzbekistan,2009,524.401,18.106,506.295
Uzbekistan,2010,526.207,22.738,503.47
Uzbekistan,2011,550.055,15.783,534.271
Uzbekistan,2012,542.403,17.425,524.978
Uzbekistan,2013,544.203,17.088,527.115
Uzbekistan,2014,567.434,16.756,550.678
Uzbekistan,2015,538.711,16.213,522.498
Uzbekistan,2016,522.397,18.376,504.021
Uzbekistan,2017,535.031,21.12,513.912
Uzbekistan,2018,540.088,15.621,524.467
Uzbekistan,2019,542.106,17.093,525.013
Uzbekistan,2020,539.976,13.147,526.828
Uzbekistan,2021,565.774,13.241,552.533
Uzbekistan,2022,588.812,14.331,574.48
Uzbekistan,2023,584.521,19.005,565.516
Venezuela,1965,191.485,4.048,187.437
Venezuela,1966,193.307,4.125,189.182
Venezuela,1967,203.816,4.838,198.978
Venezuela,1968,219.933,8.126,211.807
Venezuela,1969,222.373,9.433,212.94
Venezuela,1970,224.475,12.135,212.34
Venezuela,1971,228.212,15.938,212.274
Venezuela,1972,241.242,17.801,223.441
Venezuela,1973,276.017,18.407,257.61
Venezuela,1974,285.524,22.79,262.734
Venezuela,1975,296.949,26.409,270.54
Venezuela,1976,324.691,31.279,293.412
Venezuela,1977,361.861,35.966,325.895
Venezuela,1978,369.748,36.17,333.579
Venezuela,1979,407.654,42.108,365.546
Venezuela,1980,456.224,43.134,413.09
Venezuela,1981,473.282,44.615,428.667
Venezuela,1982,482.674,46.762,435.913
Venezuela,1983,480.966,53.412,427.554
Venezuela,1984,490.414,59.858,430.556
Venezuela,1985,503.773,66.97,436.803
Venezuela,1986,541.246,74.395,466.851
Venezuela,1987,540.817,91.202,449.615
Venezuela,1988,563.324,101.138,462.186
Venezuela,1989,568.061,102.507,465.554
Venezuela,1990,603.555,109.358,494.196
Venezuela,1991,607.641,131.71,475.931
Venezuela,1992,657.615,139.78,517.835
Venezuela,1993,650.657,140.392,510.265
Venezuela,1994,706.328,151.646,554.682
Venezuela,1995,727.397,152.137,575.26
Venezuela,1996,708.863,159.225,549.638
Venezuela,1997,749.356,169.341,580.015
Venezuela,1998,751.757,171.278,580.479
Venezuela,1999,731.854,179.194,552.66
Venezuela,2000,772.012,185.953,586.059
Venezuela,2001,817.002,177.563,639.439
Venezuela,2002,815.842,173.77,642.072
Venezuela,2003,734.015,175.55,558.464
Venezuela,2004,816.964,201.932,615.032
Venezuela,2005,849.186,220.736,628.45
Venezuela,2006,933.967,231.654,702.314
Venezuela,2007,975.662,234.79,740.873
Venezuela,2008,1000.321,243.668,756.653
Venezuela,2009,1010.782,239.724,771.058
Venezuela,2010,957.009,212.782,744.227
Venezuela,2011,1009.919,229.403,780.515
Venezuela,2012,1054.928,224.128,830.801
Venezuela,2013,1037.009,222.366,814.644
Venezuela,2014,1013.238,218.26,794.978
Venezuela,2015,969.301,201.664,767.636
Venezuela,2016,890.084,168.854,721.23
Venezuela,2017,872.974,186.704,686.27
Venezuela,2018,727.872,172.851,555.022
Venezuela,2019,656.968,165.674,491.294
Venezuela,2020,527.86,176.518,351.342
Venezuela,2021,604.086,177.584,426.502
Venezuela,2022,650.279,178.665,471.614
Venezuela,2023,703.173,170.431,532.742
Vietnam,1981,54.274,4.456,49.818
Vietnam,1982,57.971,4.613,53.358
Vietnam,1983,60.602,3.616,56.986
Vietnam,1984,61.138,4.728,56.409
Vietnam,1985,61.651,4.367,57.283
Vietnam,1986,66.832,4.16,62.672
Vietnam,1987,75.248,4.092,71.156
Vietnam,1988,75.216,5.296,69.92
Vietnam,1989,71.687,11.349,60.338
Vietnam,1990,77.128,15.876,61.252
Vietnam,1991,78.514,18.679,59.835
Vietnam,1992,85.793,21.373,64.42
Vietnam,1993,97.972,23.552,74.42
Vietnam,1994,109.445,27.331,82.114
Vietnam,1995,127.153,31.291,95.862
Vietnam,1996,145.773,35.508,110.265
Vietnam,1997,167.918,34.47,133.449
Vietnam,1998,181.61,32.808,148.802
Vietnam,1999,188.049,40.73,147.319
Vietnam,2000,214.149,43.027,171.122
Vietnam,2001,242.045,53.497,188.548
Vietnam,2002,264.755,53.117,211.638
Vietnam,2003,285.329,55.062,230.267
Vietnam,2004,347.775,51.345,296.429
Vietnam,2005,369.791,47.506,322.285
Vietnam,2006,338.968,56.293,282.675
Vietnam,2007,370.274,63.696,306.578
Vietnam,2008,457.209,73.197,384.012
Vietnam,2009,467.725,83.947,383.778
Vietnam,2010,540.225,79.477,460.749
Vietnam,2011,597.142,113.621,483.521
Vietnam,2012,624.232,146.47,477.762
Vietnam,2013,659.404,157.972,501.432
Vietnam,2014,728.078,168.804,559.274
Vietnam,2015,826.473,151.705,674.768
Vietnam,2016,898.778,172.114,726.664
Vietnam,2017,963.632,230.328,733.304
Vietnam,2018,1083.274,222.714,860.56
Vietnam,2019,1202.636,190.008,1012.627
Vietnam,2020,1204.393,223.296,981.098
Vietnam,2021,1208.554,284.054,924.5
Vietnam,2022,1244.068,342.092,901.975
Vietnam,2023,1358.732,309.177,1049.555
Western Africa (EI),1965,57.527,1.413,56.114
Western Africa (EI),1966,60.896,2.754,58.143
Western Africa (EI),1967,62.501,5.72,56.782
Western Africa (EI),1968,65.372,8.915,56.457
Western Africa (EI),1969,72.445,11.802,60.643
Western Africa (EI),1970,78.649,13.742,64.907
Western Africa (EI),1971,95.271,14.209,81.061
Western Africa (EI),1972,102.283,15.43,86.854
Western Africa (EI),1973,116.037,18.057,97.98
Western Africa (EI),1974,120.783,19.393,101.391
Western Africa (EI),1975,130.785,20.592,110.193
Western Africa (EI),1976,146.865,22.64,124.225
Western Africa (EI),1977,163.594,23.589,140.005
Western Africa (EI),1978,171.93,20.959,150.971
Western Africa (EI),1979,192.002,28.256,163.746
Western Africa (EI),1980,205.352,28.745,176.607
Western Africa (EI),1981,230.305,28.775,201.53
Western Africa (EI),1982,239.965,28.042,211.923
Western Africa (EI),1983,220.161,17.092,203.069
Western Africa (EI),1984,202.325,15.312,187.013
Western Africa (EI),1985,217.201,24.42,192.781
Western Africa (EI),1986,214.407,29.612,184.795
Western Africa (EI),1987,224.208,29.018,195.19
Western Africa (EI),1988,239.268,32.135,207.133
Western Africa (EI),1989,252.327,34.855,217.472
Western Africa (EI),1990,245.859,35.532,210.327
Western Africa (EI),1991,262.298,41.383,220.914
Western Africa (EI),1992,283.284,42.541,240.743
Western Africa (EI),1993,285.001,40.768,244.233
Western Africa (EI),1994,280.976,40.201,240.775
Western Africa (EI),1995,289.916,42.277,247.639
Western Africa (EI),1996,313.471,43.858,269.613
Western Africa (EI),1997,312.944,44.863,268.081
Western Africa (EI),1998,318.588,35.66,282.928
Western Africa (EI),1999,318.791,41.745,277.046
Western Africa (EI),2000,342.049,44.793,297.256
Western Africa (EI),2001,371.424,45.691,325.733
Western Africa (EI),2002,406.745,48.034,358.712
Western Africa (EI),2003,401.082,42.447,358.635
Western Africa (EI),2004,412.541,48.524,364.017
Western Africa (EI),2005,429.086,47.214,381.872
Western Africa (EI),2006,390.251,42.735,347.516
Western Africa (EI),2007,416.731,38.184,378.547
Western Africa (EI),2008,446.291,43.921,402.371
Western Africa (EI),2009,417.654,42.754,374.9
Western Africa (EI),2010,440.292,48.046,392.246
Western Africa (EI),2011,480.17,48.424,431.746
Western Africa (EI),2012,504.298,49.355,454.943
Western Africa (EI),2013,509.843,47.607,462.237
Western Africa (EI),2014,524.441,49.543,474.898
Western Africa (EI),2015,606.103,44.595,561.508
Western Africa (EI),2016,625.993,51.61,574.383
Western Africa (EI),2017,668.773,52.39,616.383
Western Africa (EI),2018,748.67,55.708,692.962
Western Africa (EI),2019,770.812,62.933,707.879
Western Africa (EI),2020,780.699,63.201,717.498
Western Africa (EI),2021,919.947,68.342,851.605
Western Africa (EI),2022,927.995,72.532,855.463
Western Africa (EI),2023,908.378,79.865,828.513
World,1965,43361.367,2794.865,40494.035
World,1966,45733.434,2980.083,42655.641
World,1967,47411.465,3045.706,44249.402
World,1968,50247.539,3210.891,46888.777
World,1969,53701.18,3399.263,50126.605
World,1970,57165.598,3567.266,53374.527
World,1971,59438.613,3729.843,55397.488
World,1972,62699.973,3906.859,58361.312
World,1973,66329.602,3967.492,61783.535
World,1974,66690.766,4353.344,61580.938
World,1975,67153.133,4406.168,61697.516
World,1976,70743.25,4401.662,65113.875
World,1977,73301.57,4556.444,67216.984
World,1978,76173.047,4931.925,69465.414
World,1979,78702.898,5185.204,71670.875
World,1980,78003.25,5307.075,70676.078
World,1981,77660.539,5425.315,69849.578
World,1982,77278.188,5554.109,69135.766
World,1983,78601.453,5813.438,69854.555
World,1984,82130.234,6034.898,72535.484
World,1985,84334.523,6164.414,73945.266
World,1986,86208.227,6280.293,75402.852
World,1987,89326.289,6380.529,78023.422
World,1988,92653.531,6586.249,80700.836
World,1989,94447.703,6599.645,82329.062
World,1990,95544.766,6862.686,83005.352
World,1991,96308.883,7031.699,83328.867
World,1992,96875.953,7058.854,83823.633
World,1993,97654.242,7474.376,83980.0
World,1994,98897.477,7548.021,85033.203
World,1995,101057.406,7955.062,86512.133
World,1996,103970.734,8063.661,89078.266
World,1997,105023.281,8241.693,89999.75
World,1998,105631.781,8335.266,90397.961
World,1999,107428.625,8436.434,91831.141
World,2000,110368.055,8626.197,94419.18
World,2001,111445.562,8417.301,95547.703
World,2002,113809.492,8611.798,97646.609
World,2003,117810.219,8640.445,101819.109
World,2004,123728.969,9301.944,106791.25
World,2005,127874.883,9672.226,110595.297
World,2006,131488.688,10131.654,113703.32
World,2007,135522.594,10499.392,117572.367
World,2008,137130.719,11307.396,118441.727
